SNP_ID	SNP_newID	chromosome	position	cM						
S_1330652	M6177	9	1330652	-6.4						
S_1417080	M6178	9	1417080	-6.2						
S_1503507	M6179	9	1503507	-6						
S_1589934	M6180	9	1589934	-5.8						
S_1676362	M6181	9	1676362	-5.6						
S_1762789	M6182	9	1762789	-5.4						
S_1849216	M6183	9	1849216	-5.2						
S_1935644	M6184	9	1935644	-5						
S_2022071	M6185	9	2022071	-4.8						
S_2108498	M6186	9	2108498	-4.6						
S_2194925	M6187	9	2194925	-4.4						
S_2281353	M6188	9	2281353	-4.2						
S_2367780	M6189	9	2367780	-4						
S_2454207	M6190	9	2454207	-3.8						
S_2540635	M6191	9	2540635	-3.6						
S_2627062	M6192	9	2627062	-3.4						
S_2713489	M6193	9	2713489	-3.2						
S_2799917	M6194	9	2799917	-3						
S_2886344	M6195	9	2886344	-2.8						
S_2972771	M6196	9	2972771	-2.6						
S_3059199	M6197	9	3059199	-2.4						
S_3145626	M6198	9	3145626	-2.2						
S_3232053	M6199	9	3232053	-2						
S_3318481	M6200	9	3318481	-1.8						
S_3404908	M6201	9	3404908	-1.6						
S_3491335	M6202	9	3491335	-1.4						
S_3577762	M6203	9	3577762	-1.2						
S_3664190	M6204	9	3664190	-1						
S_3750617	M6205	9	3750617	-0.8						
S_3837044	M6206	9	3837044	-0.6						
S_3923472	M6207	9	3923472	-0.4						
S_4009899	M6208	9	4009899	-0.2						
S_4088406	M6209	9	4088406	1.28E-15						
S_4166913	M6210	9	4166913	0.2						
S_4245421	M6211	9	4245421	0.4						
S_4323928	M6212	9	4323928	0.6						
S_4402435	M6213	9	4402435	0.8						
S_4480942	M6214	9	4480942	1						
S_4559449	M6215	9	4559449	1.2						
S_4637957	M6216	9	4637957	1.4						
S_4716464	M6217	9	4716464	1.6						
S_4794971	M6218	9	4794971	1.8						
S_4873478	M6219	9	4873478	2						
S_4951985	M6220	9	4951985	2.2						
S_5030492	M6221	9	5030492	2.4						
S_5109000	M6222	9	5109000	2.6						
S_5187507	M6223	9	5187507	2.8						
S_5266014	M6224	9	5266014	3						
S_5344521	M6225	9	5344521	3.2						
S_5423028	M6226	9	5423028	3.4						
S_5501536	M6227	9	5501536	3.6						
S_5580043	M6228	9	5580043	3.8						
S_5658550	M6229	9	5658550	4						
S_5737057	M6230	9	5737057	4.2						
S_5815564	M6231	9	5815564	4.4						
S_5894072	M6232	9	5894072	4.6						
S_5972579	M6233	9	5972579	4.8						
S_6051086	M6234	9	6051086	5						
S_6129593	M6235	9	6129593	5.2						
S_6208100	M6236	9	6208100	5.4						
S_6286608	M6237	9	6286608	5.6						
S_6365115	M6238	9	6365115	5.8						
S_6443622	M6239	9	6443622	6						
S_6522129	M6240	9	6522129	6.2						
S_6600636	M6241	9	6600636	6.4						
S_6679143	M6242	9	6679143	6.6						
S_6757651	M6243	9	6757651	6.8						
S_6836158	M6244	9	6836158	7						
S_6914665	M6245	9	6914665	7.2						
S_6993172	M6246	9	6993172	7.4						
S_7071679	M6247	9	7071679	7.6						
S_7150187	M6248	9	7150187	7.8						
S_7228694	M6249	9	7228694	8						
S_7307201	M6250	9	7307201	8.2						
S_7385708	M6251	9	7385708	8.4						
S_7464215	M6252	9	7464215	8.6						
S_7542723	M6253	9	7542723	8.8						
S_7621230	M6254	9	7621230	9						
S_7699737	M6255	9	7699737	9.2						
S_7778244	M6256	9	7778244	9.4						
S_7856751	M6257	9	7856751	9.6						
S_7935259	M6258	9	7935259	9.8						
S_8013766	M6259	9	8013766	10						
S_8092273	M6260	9	8092273	10.2						
S_8170780	M6261	9	8170780	10.4						
S_8249287	M6262	9	8249287	10.6						
S_8327794	M6263	9	8327794	10.8						
S_8406302	M6264	9	8406302	11						
S_8484809	M6265	9	8484809	11.2						
S_8563316	M6266	9	8563316	11.4						
S_8641823	M6267	9	8641823	11.6						
S_8720330	M6268	9	8720330	11.8						
S_8798838	M6269	9	8798838	12						
S_8877345	M6270	9	8877345	12.2						
S_8955852	M6271	9	8955852	12.4						
S_9057024	M6272	9	9057024	12.6						
S_9158196	M6273	9	9158196	12.8						
S_9259368	M6274	9	9259368	13						
S_9360540	M6275	9	9360540	13.2						
S_9461712	M6276	9	9461712	13.4						
S_9562885	M6277	9	9562885	13.6						
S_9664057	M6278	9	9664057	13.8						
S_9765229	M6279	9	9765229	14						
S_9866401	M6280	9	9866401	14.2						
S_9967573	M6281	9	9967573	14.4						
S_10044179	M6282	9	10044179	14.6						
S_10120785	M6283	9	10120785	14.8						
S_10197391	M6284	9	10197391	15						
S_10273996	M6285	9	10273996	15.2						
S_10350602	M6286	9	10350602	15.4						
S_10427208	M6287	9	10427208	15.6						
S_10503814	M6288	9	10503814	15.8						
S_10580420	M6289	9	10580420	16						
S_10657026	M6290	9	10657026	16.2						
S_10733631	M6291	9	10733631	16.4						
S_10810237	M6292	9	10810237	16.6						
S_10886843	M6293	9	10886843	16.8						
S_10963449	M6294	9	10963449	17						
S_11040055	M6295	9	11040055	17.2						
S_11116661	M6296	9	11116661	17.4						
S_11193267	M6297	9	11193267	17.6						
S_11269872	M6298	9	11269872	17.8						
S_11346478	M6299	9	11346478	18						
S_11423084	M6300	9	11423084	18.2						
S_11499690	M6301	9	11499690	18.4						
S_11534558	M6302	9	11534558	18.6						
S_11594506	M6303	9	11594506	18.8						
S_11654454	M6304	9	11654454	19						
S_11714402	M6305	9	11714402	19.2						
S_11774350	M6306	9	11774350	19.4						
S_11834298	M6307	9	11834298	19.6						
S_11894246	M6308	9	11894246	19.8						
S_11954194	M6309	9	11954194	20						
S_12014142	M6310	9	12014142	20.2						
S_12074090	M6311	9	12074090	20.4						
S_12184689	M6312	9	12184689	20.6						
S_12345938	M6313	9	12345938	20.8						
S_12447855	M6314	9	12447855	21						
S_12549771	M6315	9	12549771	21.2						
S_12651688	M6316	9	12651688	21.4						
S_12753605	M6317	9	12753605	21.6						
S_12855521	M6318	9	12855521	21.8						
S_12957438	M6319	9	12957438	22						
S_13059354	M6320	9	13059354	22.2						
S_13161271	M6321	9	13161271	22.4						
S_13263188	M6322	9	13263188	22.6						
S_13365104	M6323	9	13365104	22.8						
S_13467021	M6324	9	13467021	23						
S_13568938	M6325	9	13568938	23.2						
S_13670854	M6326	9	13670854	23.4						
S_13772771	M6327	9	13772771	23.6						
S_13895569	M6328	9	13895569	23.8						
S_14018366	M6329	9	14018366	24						
S_14141164	M6330	9	14141164	24.2						
S_14263962	M6331	9	14263962	24.4						
S_14386760	M6332	9	14386760	24.6						
S_14509557	M6333	9	14509557	24.8						
S_14632355	M6334	9	14632355	25						
S_14755153	M6335	9	14755153	25.2						
S_14877951	M6336	9	14877951	25.4						
S_15000748	M6337	9	15000748	25.6						
S_15123546	M6338	9	15123546	25.8						
S_15246344	M6339	9	15246344	26						
S_15369142	M6340	9	15369142	26.2						
S_15491939	M6341	9	15491939	26.4						
S_15614737	M6342	9	15614737	26.6						
S_15698390	M6343	9	15698390	26.8						
S_15782044	M6344	9	15782044	27						
S_15865697	M6345	9	15865697	27.2						
S_15949351	M6346	9	15949351	27.4						
S_16033004	M6347	9	16033004	27.6						
S_16116657	M6348	9	16116657	27.8						
S_16200311	M6349	9	16200311	28						
S_16283964	M6350	9	16283964	28.2						
S_16361287	M6351	9	16361287	28.4						
S_16432279	M6352	9	16432279	28.6						
S_16503272	M6353	9	16503272	28.8						
S_16574264	M6354	9	16574264	29						
S_16645256	M6355	9	16645256	29.2						
S_16716249	M6356	9	16716249	29.4						
S_16787241	M6357	9	16787241	29.6						
S_16858233	M6358	9	16858233	29.8						
S_16929226	M6359	9	16929226	30						
S_17000218	M6360	9	17000218	30.2						
S_17187897	M6361	9	17187897	30.4						
S_17375575	M6362	9	17375575	30.6						
S_17563254	M6363	9	17563254	30.8						
S_17750933	M6364	9	17750933	31						
S_17898243	M6365	9	17898243	31.2						
S_18045554	M6366	9	18045554	31.4						
S_18192864	M6367	9	18192864	31.6						
S_18340175	M6368	9	18340175	31.8						
S_18487485	M6369	9	18487485	32						
S_18634796	M6370	9	18634796	32.2						
S_18782106	M6371	9	18782106	32.4						
S_18846494	M6372	9	18846494	32.6						
S_18910882	M6373	9	18910882	32.8						
S_18975271	M6374	9	18975271	33						
S_19039659	M6375	9	19039659	33.2						
S_19104047	M6376	9	19104047	33.4						
S_19168435	M6377	9	19168435	33.6						
S_19232823	M6378	9	19232823	33.8						
S_19297212	M6379	9	19297212	34						
S_19361600	M6380	9	19361600	34.2						
S_19449094	M6381	9	19449094	34.4						
S_19559695	M6382	9	19559695	34.6						
S_19670296	M6383	9	19670296	34.8						
S_19780897	M6384	9	19780897	35						
S_19891498	M6385	9	19891498	35.2						
S_20002098	M6386	9	20002098	35.4						
S_20112699	M6387	9	20112699	35.6						
S_20223300	M6388	9	20223300	35.8						
S_20333901	M6389	9	20333901	36						
S_20444502	M6390	9	20444502	36.2						
S_20555103	M6391	9	20555103	36.4						
S_20665703	M6392	9	20665703	36.6						
S_20776304	M6393	9	20776304	36.8						
S_20886905	M6394	9	20886905	37						
S_20997506	M6395	9	20997506	37.2						
S_21108107	M6396	9	21108107	37.4						
S_21218708	M6397	9	21218708	37.6						
S_21329308	M6398	9	21329308	37.8						
S_21439909	M6399	9	21439909	38						
S_21550510	M6400	9	21550510	38.2						
S_21661111	M6401	9	21661111	38.4						
S_21771712	M6402	9	21771712	38.6						
S_21882312	M6403	9	21882312	38.8						
S_21992913	M6404	9	21992913	39						
S_22105207	M6405	9	22105207	39.2						
S_22489012	M6406	9	22489012	39.4						
S_22872816	M6407	9	22872816	39.6						
S_23258964	M6408	9	23258964	39.8						
S_23348994	M6409	9	23348994	40						
S_23439023	M6410	9	23439023	40.2						
S_23529053	M6411	9	23529053	40.4						
S_23619083	M6412	9	23619083	40.6						
S_23709112	M6413	9	23709112	40.8						
S_23799142	M6414	9	23799142	41						
S_23889172	M6415	9	23889172	41.2						
S_23979201	M6416	9	23979201	41.4						
S_24069231	M6417	9	24069231	41.6						
S_24400853	M6418	9	24400853	41.8						
S_24732475	M6419	9	24732475	42						
S_25064098	M6420	9	25064098	42.2						
S_25395720	M6421	9	25395720	42.4						
S_25727342	M6422	9	25727342	42.6						
S_26041692	M6423	9	26041692	42.8						
S_26356041	M6424	9	26356041	43						
S_26670391	M6425	9	26670391	43.2						
S_26984740	M6426	9	26984740	43.4						
S_27299090	M6427	9	27299090	43.6						
S_27613439	M6428	9	27613439	43.8						
S_27927789	M6429	9	27927789	44						
S_28242138	M6430	9	28242138	44.2						
S_29867304	M6431	9	29867304	44.4						
S_32381370	M6432	9	32381370	44.6						
S_34895436	M6433	9	34895436	44.8						
S_37409502	M6434	9	37409502	45						
S_46498601	M6435	9	46498601	45.2						
S_58603092	M6436	9	58603092	45.4						
S_70707583	M6437	9	70707583	45.6						
S_79020828	M6438	9	79020828	45.8						
S_83939473	M6439	9	83939473	46						
S_87459733	M6440	9	87459733	46.2						
S_88651842	M6441	9	88651842	46.4						
S_89810755	M6442	9	89810755	46.6						
S_90969822	M6443	9	90969822	46.8						
S_93381704	M6444	9	93381704	47						
S_94016922	M6445	9	94016922	47.2						
S_94652141	M6446	9	94652141	47.4						
S_95287359	M6447	9	95287359	47.6						
S_95922577	M6448	9	95922577	47.8						
S_96557796	M6449	9	96557796	48						
S_97193014	M6450	9	97193014	48.2						
S_97828232	M6451	9	97828232	48.4						
S_98463451	M6452	9	98463451	48.6						
S_99098669	M6453	9	99098669	48.8						
S_100255467	M6454	9	100255467	49						
S_101069822	M6455	9	101069822	49.2						
S_101733168	M6456	9	101733168	49.4						
S_102245506	M6457	9	102245506	49.6						
S_102757844	M6458	9	102757844	49.8						
S_103270182	M6459	9	103270182	50						
S_103782520	M6460	9	103782520	50.2						
S_104294858	M6461	9	104294858	50.4						
S_104807196	M6462	9	104807196	50.6						
S_105319534	M6463	9	105319534	50.8						
S_105831872	M6464	9	105831872	51						
S_106344210	M6465	9	106344210	51.2						
S_106856548	M6466	9	106856548	51.4						
S_107368886	M6467	9	107368886	51.6						
S_107877770	M6468	9	107877770	51.8						
S_108383199	M6469	9	108383199	52						
S_108888628	M6470	9	108888628	52.2						
S_109394057	M6471	9	109394057	52.4						
S_109899486	M6472	9	109899486	52.6						
S_110404915	M6473	9	110404915	52.8						
S_111258334	M6474	9	111258334	53						
S_111798913	M6475	9	111798913	53.2						
S_112339492	M6476	9	112339492	53.4						
S_112880071	M6477	9	112880071	53.6						
S_113420650	M6478	9	113420650	53.8						
S_113606794	M6479	9	113606794	54						
S_113792939	M6480	9	113792939	54.2						
S_113979083	M6481	9	113979083	54.4						
S_114291284	M6482	9	114291284	54.6						
S_114729542	M6483	9	114729542	54.8						
S_115167801	M6484	9	115167801	55						
S_115606059	M6485	9	115606059	55.2						
S_116044317	M6486	9	116044317	55.4						
S_116482576	M6487	9	116482576	55.6						
S_116920834	M6488	9	116920834	55.8						
S_117359092	M6489	9	117359092	56						
S_117797351	M6490	9	117797351	56.2						
S_118235609	M6491	9	118235609	56.4						
S_118772900	M6492	9	118772900	56.6						
S_119409225	M6493	9	119409225	56.8						
S_120045550	M6494	9	120045550	57						
S_120822721	M6495	9	120822721	57.2						
S_121740738	M6496	9	121740738	57.4						
S_122356556	M6497	9	122356556	57.6						
S_122670173	M6498	9	122670173	57.8						
S_122971348	M6499	9	122971348	58						
S_123260080	M6500	9	123260080	58.2						
S_123548813	M6501	9	123548813	58.4						
S_123837545	M6502	9	123837545	58.6						
S_124126277	M6503	9	124126277	58.8						
S_124415009	M6504	9	124415009	59						
S_124703742	M6505	9	124703742	59.2						
S_124992474	M6506	9	124992474	59.4						
S_125281206	M6507	9	125281206	59.6						
S_125569938	M6508	9	125569938	59.8						
S_125858671	M6509	9	125858671	60						
S_126147403	M6510	9	126147403	60.2						
S_126436135	M6511	9	126436135	60.4						
S_126724867	M6512	9	126724867	60.6						
S_127013600	M6513	9	127013600	60.8						
S_127302332	M6514	9	127302332	61						
S_127591064	M6515	9	127591064	61.2						
S_127879796	M6516	9	127879796	61.4						
S_128168529	M6517	9	128168529	61.6						
S_128457261	M6518	9	128457261	61.8						
S_129011584	M6519	9	129011584	62						
S_129556560	M6520	9	129556560	62.2						
S_130101535	M6521	9	130101535	62.4						
S_130646511	M6522	9	130646511	62.6						
S_131410821	M6523	9	131410821	62.8						
S_132394464	M6524	9	132394464	63						
S_132986356	M6525	9	132986356	63.2						
S_133186495	M6526	9	133186495	63.4						
S_133386635	M6527	9	133386635	63.6						
S_133586775	M6528	9	133586775	63.8						
S_133786914	M6529	9	133786914	64						
S_133903524	M6530	9	133903524	64.2						
S_133999666	M6531	9	133999666	64.4						
S_134160053	M6532	9	134160053	64.6						
S_134320441	M6533	9	134320441	64.8						
S_134480828	M6534	9	134480828	65						
S_134641216	M6535	9	134641216	65.2						
S_135353570	M6536	9	135353570	65.4						
S_135519508	M6537	9	135519508	65.6						
S_135685446	M6538	9	135685446	65.8						
S_135851384	M6539	9	135851384	66						
S_136017321	M6540	9	136017321	66.2						
S_136183259	M6541	9	136183259	66.4						
S_136349197	M6542	9	136349197	66.6						
S_136515135	M6543	9	136515135	66.8						
S_136626280	M6544	9	136626280	67						
S_136737424	M6545	9	136737424	67.2						
S_136848569	M6546	9	136848569	67.4						
S_136959713	M6547	9	136959713	67.6						
S_137070858	M6548	9	137070858	67.8						
S_137182002	M6549	9	137182002	68						
S_137293147	M6550	9	137293147	68.2						
S_137404291	M6551	9	137404291	68.4						
S_137515436	M6552	9	137515436	68.6						
S_137626580	M6553	9	137626580	68.8						
S_137737725	M6554	9	137737725	69						
S_137848869	M6555	9	137848869	69.2						
S_137976076	M6556	9	137976076	69.4						
S_138103284	M6557	9	138103284	69.6						
S_138230491	M6558	9	138230491	69.8						
S_138357699	M6559	9	138357699	70						
S_138484906	M6560	9	138484906	70.2						
S_138612114	M6561	9	138612114	70.4						
S_138739321	M6562	9	138739321	70.6						
S_138866528	M6563	9	138866528	70.8						
S_138993736	M6564	9	138993736	71						
S_139120943	M6565	9	139120943	71.2						
S_139248151	M6566	9	139248151	71.4						
S_139375358	M6567	9	139375358	71.6						
S_139502566	M6568	9	139502566	71.8						
S_139629773	M6569	9	139629773	72						
S_139756981	M6570	9	139756981	72.2						
S_139884188	M6571	9	139884188	72.4						
S_140011395	M6572	9	140011395	72.6						
S_140138603	M6573	9	140138603	72.8						
S_140265810	M6574	9	140265810	73						
S_140393018	M6575	9	140393018	73.2						
S_140520225	M6576	9	140520225	73.4						
S_140647433	M6577	9	140647433	73.6						
S_140774640	M6578	9	140774640	73.8						
S_140970753	M6579	9	140970753	74						
S_141047536	M6580	9	141047536	74.2						
S_141124318	M6581	9	141124318	74.4						
S_141201101	M6582	9	141201101	74.6						
S_141277884	M6583	9	141277884	74.8						
S_141354667	M6584	9	141354667	75						
S_141431449	M6585	9	141431449	75.2						
S_141508232	M6586	9	141508232	75.4						
S_141585015	M6587	9	141585015	75.6						
S_141661798	M6588	9	141661798	75.8						
S_141738580	M6589	9	141738580	76						
S_141815363	M6590	9	141815363	76.2						
S_141892146	M6591	9	141892146	76.4						
S_141968929	M6592	9	141968929	76.6						
S_142045711	M6593	9	142045711	76.8						
S_142122494	M6594	9	142122494	77						
S_142199277	M6595	9	142199277	77.2						
S_142276060	M6596	9	142276060	77.4						
S_142352842	M6597	9	142352842	77.6						
S_142429625	M6598	9	142429625	77.8						
S_142506408	M6599	9	142506408	78						
S_142583190	M6600	9	142583190	78.2						
S_142659973	M6601	9	142659973	78.4						
S_142736756	M6602	9	142736756	78.6						
S_142813539	M6603	9	142813539	78.8						
S_142890321	M6604	9	142890321	79						
S_142967104	M6605	9	142967104	79.2						
S_143043887	M6606	9	143043887	79.4						
S_143120670	M6607	9	143120670	79.6						
S_143197452	M6608	9	143197452	79.8						
S_143274235	M6609	9	143274235	80						
S_143351018	M6610	9	143351018	80.2						
S_143427801	M6611	9	143427801	80.4						
S_143504583	M6612	9	143504583	80.6						
S_143581366	M6613	9	143581366	80.8						
S_143658149	M6614	9	143658149	81						
S_143734932	M6615	9	143734932	81.2						
S_143811714	M6616	9	143811714	81.4						
S_143888497	M6617	9	143888497	81.6						
S_143965280	M6618	9	143965280	81.8						
S_144042062	M6619	9	144042062	82						
S_144118845	M6620	9	144118845	82.2						
S_144195628	M6621	9	144195628	82.4						
S_144272411	M6622	9	144272411	82.6						
S_144349193	M6623	9	144349193	82.8						
S_144425976	M6624	9	144425976	83						
S_144502759	M6625	9	144502759	83.2						
S_144579542	M6626	9	144579542	83.4						
S_144656324	M6627	9	144656324	83.6						
S_144733107	M6628	9	144733107	83.8						
S_144809890	M6629	9	144809890	84						
S_144886673	M6630	9	144886673	84.2						
S_144963455	M6631	9	144963455	84.4						
S_145040238	M6632	9	145040238	84.6						
S_145117021	M6633	9	145117021	84.8						
S_145193804	M6634	9	145193804	85						
S_145270586	M6635	9	145270586	85.2						
S_145347369	M6636	9	145347369	85.4						
S_145478170	M6637	9	145478170	85.6						
S_145608971	M6638	9	145608971	85.8						
S_145739773	M6639	9	145739773	86						
S_145870574	M6640	9	145870574	86.2						
S_146001375	M6641	9	146001375	86.4						
S_146132176	M6642	9	146132176	86.6						
S_146262977	M6643	9	146262977	86.8						
